id,name,postcode,address,rating,reviewCount,category,lat,lng,bezirkId,bezirkName,hasDefamationNotice,removedMin,removedMax,removedEstimate,deletionRatioPct,realRatingAdjusted,removedText,url,readAt,placeState,status,error
0x47bc59ae4de15d41:0xf3c2cbef03660873,Moto59 Foodgarage Gießen,35390,,4.2,483,Restaurant,50.5805209,8.6649178,,,false,,,,,,,https://www.google.com/maps/place/Moto59+Foodgarage+Gie%C3%9Fen/data=!4m7!3m6!1s0x47bc59ae4de15d41:0xf3c2cbef03660873!8m2!3d50.5805209!4d8.6649178!16s%2Fg%2F11vy_dvdc4!19sChIJQV3hTa5ZvEcRcwhmA-_LwvM?authuser=0&hl=de&rclk=1,2026-05-05T18:45:54Z,active,success,
0x47bc58e5d990339f:0xa3bcf9f2c3338923,Mr. Jones,35390,,,,,50.580043,8.6637655,,,false,,,,,,,https://www.google.com/maps/place/Mr.+Jones/data=!4m7!3m6!1s0x47bc58e5d990339f:0xa3bcf9f2c3338923!8m2!3d50.580043!4d8.6637655!16s%2Fg%2F1tcv9_t3!19sChIJnzOQ2eVYvEcRI4kzw_L5vKM?authuser=0&hl=de&rclk=1,2026-05-05T18:48:19Z,,error,context canceled; overview error: context canceled
0x47bc59e3004597a1:0x94e94136f145bef4,NOAMS Gießen,35390,,,,,50.5837594,8.6709762,,,false,,,,,,,https://www.google.com/maps/place/NOAMS+Gie%C3%9Fen/data=!4m7!3m6!1s0x47bc59e3004597a1:0x94e94136f145bef4!8m2!3d50.5837594!4d8.6709762!16s%2Fg%2F11h6q4pf22!19sChIJoZdFAONZvEcR9L5F8TZB6ZQ?authuser=0&hl=de&rclk=1,2026-05-05T18:49:12Z,,error,context canceled; overview error: context canceled
0x47bc5987f5d57cf9:0xa513dd87d029c47b,NOSTOS,35390,,,,,50.584337,8.6725229,,,false,,,,,,,https://www.google.com/maps/place/NOSTOS/data=!4m7!3m6!1s0x47bc5987f5d57cf9:0xa513dd87d029c47b!8m2!3d50.584337!4d8.6725229!16s%2Fg%2F11s3clcr49!19sChIJ-XzV9YdZvEcRe8Qp0IfdE6U?authuser=0&hl=de&rclk=1,2026-05-05T18:49:32Z,,error,context canceled; overview error: context canceled
0x47bc588ffbb14d23:0x3106756f8faf481f,Napoli Pizza Gießen,35390,,,,,50.5733333,8.6911111,,,false,,,,,,,https://www.google.com/maps/place/Napoli+Pizza+Gie%C3%9Fen/data=!4m7!3m6!1s0x47bc588ffbb14d23:0x3106756f8faf481f!8m2!3d50.5733333!4d8.6911111!16s%2Fg%2F1xcbnr7l!19sChIJI02x-49YvEcRH0ivj291BjE?authuser=0&hl=de&rclk=1,2026-05-05T18:55:22Z,,error,context canceled; overview error: context canceled
0x47bc59cdc0c09937:0x3db0e4151095d62f,Nesca Burger Gießen,35390,,,,,50.5789546,8.6734315,,,false,,,,,,,https://www.google.com/maps/place/Nesca+Burger+Gie%C3%9Fen/data=!4m7!3m6!1s0x47bc59cdc0c09937:0x3db0e4151095d62f!8m2!3d50.5789546!4d8.6734315!16s%2Fg%2F11fjst1bng!19sChIJN5nAwM1ZvEcRL9aVEBXksD0?authuser=0&hl=de&rclk=1,2026-05-05T18:52:18Z,,error,context canceled; overview error: context canceled
0x47bc58ee9f3d5261:0x3bb7ad2b2df0cf06,Neues Vina Haus,35390,,,,,50.5789404,8.6638597,,,false,,,,,,,https://www.google.com/maps/place/Neues+Vina+Haus/data=!4m7!3m6!1s0x47bc58ee9f3d5261:0x3bb7ad2b2df0cf06!8m2!3d50.5789404!4d8.6638597!16s%2Fg%2F1t_hy2qc!19sChIJYVI9n-5YvEcRBs_wLSuttzs?authuser=0&hl=de&rclk=1,2026-05-05T18:55:32Z,,error,context canceled; overview error: context canceled
0x4173b58f6447a6e3:0x18a4429bbc867139,News Café,35390,,,,,50.5841848,8.6738976,,,false,,,,,,,https://www.google.com/maps/place/News+Caf%C3%A9/data=!4m7!3m6!1s0x4173b58f6447a6e3:0x18a4429bbc867139!8m2!3d50.5841848!4d8.6738976!16s%2Fg%2F1q6cdv2sv!19sChIJ46ZHZI-1c0EROXGGvJtCpBg?authuser=0&hl=de&rclk=1,2026-05-05T18:47:20Z,,error,context canceled; overview error: context canceled
0x47bc59cd0232ad91:0xf90bbbf5aba912b8,Palmengrill Gießen,35390,,,,,50.5864119,8.6712102,,,false,,,,,,,https://www.google.com/maps/place/Palmengrill+Gie%C3%9Fen/data=!4m7!3m6!1s0x47bc59cd0232ad91:0xf90bbbf5aba912b8!8m2!3d50.5864119!4d8.6712102!16s%2Fg%2F11w9p4g7y6!19sChIJka0yAs1ZvEcRuBKpq_W7C_k?authuser=0&hl=de&rclk=1,2026-05-05T18:48:38Z,,error,context canceled; overview error: context canceled
0x47bc58e597c6dd65:0x12c82f6833894ba,Paprica Bar Gießen,35390,,,,,50.5787102,8.6641695,,,false,,,,,,,https://www.google.com/maps/place/Paprica+Bar+Gie%C3%9Fen/data=!4m7!3m6!1s0x47bc58e597c6dd65:0x12c82f6833894ba!8m2!3d50.5787102!4d8.6641695!16s%2Fg%2F1vhq2ttz!19sChIJZd3Gl-VYvEcRupQ4g_aCLAE?authuser=0&hl=de&rclk=1,2026-05-05T18:48:32Z,,error,context canceled; overview error: context canceled
0x47bc5991d59bad19:0x41792d23ddd7d9aa,Parkrestaurant Classic,35390,,,,,50.5809642,8.6831498,,,false,,,,,,,https://www.google.com/maps/place/Parkrestaurant+Classic/data=!4m7!3m6!1s0x47bc5991d59bad19:0x41792d23ddd7d9aa!8m2!3d50.5809642!4d8.6831498!16s%2Fg%2F11kt6_kc33!19sChIJGa2b1ZFZvEcRqtnX3SMteUE?authuser=0&hl=de&rclk=1,2026-05-05T18:51:49Z,,error,context canceled; overview error: context canceled
0x47bc590f7f133573:0xfe21dc9cdebdf99d,Pastaholic,35390,,4.6,635,Restaurant,50.5839115,8.6692447,,,false,,,,,,,https://www.google.com/maps/place/Pastaholic/data=!4m7!3m6!1s0x47bc590f7f133573:0xfe21dc9cdebdf99d!8m2!3d50.5839115!4d8.6692447!16s%2Fg%2F11f7l2fdxw!19sChIJczUTfw9ZvEcRnfm93pzcIf4?authuser=0&hl=de&rclk=1,2026-05-05T18:45:42Z,active,success,
0x47bc59c73740e5a9:0x42846d82090c1ee5,Pastillo 2,35390,,,,,50.5831436,8.6719552,,,false,,,,,,,https://www.google.com/maps/place/Pastillo+2/data=!4m7!3m6!1s0x47bc59c73740e5a9:0x42846d82090c1ee5!8m2!3d50.5831436!4d8.6719552!16s%2Fg%2F11r9vlfx89!19sChIJqeVAN8dZvEcR5R4MCYJthEI?authuser=0&hl=de&rclk=1,2026-05-05T18:50:43Z,,error,context canceled; overview error: context canceled
0x47bc590f8307ad1f:0x47e8397200583827,Pauls Suppenküche,35390,,,,,50.5872692,8.6747696,,,false,,,,,,,https://www.google.com/maps/place/Pauls+Suppenk%C3%BCche/data=!4m7!3m6!1s0x47bc590f8307ad1f:0x47e8397200583827!8m2!3d50.5872692!4d8.6747696!16s%2Fg%2F11y5g1y3nr!19sChIJH60Hgw9ZvEcRJzhYAHI56Ec?authuser=0&hl=de&rclk=1,2026-05-05T18:54:38Z,,error,context canceled; overview error: context canceled
0x47bc58c1595fed4f:0x25ad02f81412195b,Peter and Erl's - Irish Pub Gießen,35390,,,,,50.58929,8.67638,,,false,,,,,,,https://www.google.com/maps/place/Peter+and+Erl%27s+-+Irish+Pub+Gie%C3%9Fen/data=!4m7!3m6!1s0x47bc58c1595fed4f:0x25ad02f81412195b!8m2!3d50.58929!4d8.67638!16s%2Fg%2F1tg2cm2p!19sChIJT-1fWcFYvEcRWxkSFPgCrSU?authuser=0&hl=de&rclk=1,2026-05-05T18:50:29Z,,error,context canceled; overview error: context canceled
0x47bc58dc30f3ba69:0x5f31b48aec8d2e01,Phat Tai,35390,,,,,50.5891006,8.6632672,,,false,,,,,,,https://www.google.com/maps/place/Phat+Tai/data=!4m7!3m6!1s0x47bc58dc30f3ba69:0x5f31b48aec8d2e01!8m2!3d50.5891006!4d8.6632672!16s%2Fg%2F11c0w9rx3j!19sChIJabrzMNxYvEcRAS6N7Iq0MV8?authuser=0&hl=de&rclk=1,2026-05-05T18:54:05Z,,error,context canceled; overview error: context canceled
0x47bc58c1e81f31c3:0x68cf7ec152048b39,Pitta Gyros Grill,35390,,,,,50.5856569,8.6762251,,,false,,,,,,,https://www.google.com/maps/place/Pitta+Gyros+Grill/data=!4m7!3m6!1s0x47bc58c1e81f31c3:0x68cf7ec152048b39!8m2!3d50.5856569!4d8.6762251!16s%2Fg%2F1wn32skw!19sChIJwzEf6MFYvEcROYsEUsF-z2g?authuser=0&hl=de&rclk=1,2026-05-05T18:53:32Z,,error,context canceled; overview error: context canceled
0x47bc598be117910d:0x342f7d3047a178ad,Pizzaholic,35390,,,,,50.5799814,8.6741241,,,false,,,,,,,https://www.google.com/maps/place/Pizzaholic/data=!4m7!3m6!1s0x47bc598be117910d:0x342f7d3047a178ad!8m2!3d50.5799814!4d8.6741241!16s%2Fg%2F11y84l7xhw!19sChIJDZEX4YtZvEcRrXihRzB9LzQ?authuser=0&hl=de&rclk=1,2026-05-05T18:55:34Z,,error,context canceled; overview error: context canceled
0x47bc5988f88a2885:0x7c6ed09ed3a8bfb8,Pizzeria Roma,35390,,,,,50.5873793,8.6763669,,,false,,,,,,,https://www.google.com/maps/place/Pizzeria+Roma/data=!4m7!3m6!1s0x47bc5988f88a2885:0x7c6ed09ed3a8bfb8!8m2!3d50.5873793!4d8.6763669!16s%2Fg%2F11dxh_pmq2!19sChIJhSiK-IhZvEcRuL-o057Qbnw?authuser=0&hl=de&rclk=1,2026-05-05T18:53:24Z,,error,context canceled; overview error: context canceled
0x47bc59635c8059bb:0xe1b81ed1a5216c96,Plockhaus,35390,,,,,50.583573,8.6745727,,,false,,,,,,,https://www.google.com/maps/place/Plockhaus/data=!4m7!3m6!1s0x47bc59635c8059bb:0xe1b81ed1a5216c96!8m2!3d50.583573!4d8.6745727!16s%2Fg%2F11hrdz1mnv!19sChIJu1mAXGNZvEcRlmwhpdEeuOE?authuser=0&hl=de&rclk=1,2026-05-05T18:49:56Z,,error,context canceled; overview error: context canceled
0x47bc59c176febf09:0xd2d1a90804c26ca2,R-Café Gießen,35390,,4.3,244,Café / Konditorei,50.5891715,8.6663182,,,false,,,,,,,https://www.google.com/maps/place/R-Caf%C3%A9+Gie%C3%9Fen/data=!4m7!3m6!1s0x47bc59c176febf09:0xd2d1a90804c26ca2!8m2!3d50.5891715!4d8.6663182!16s%2Fg%2F11md414v28!19sChIJCb_-dsFZvEcRomzCBAip0dI?authuser=0&hl=de&rclk=1,2026-05-05T18:46:19Z,active,success,
0x47bc595cd286f513:0x5201f4af376dba9c,REYNABİ DÖNER Dammstraße,35390,,,,,50.5883678,8.6741928,,,false,,,,,,,https://www.google.com/maps/place/REYNAB%C4%B0+D%C3%96NER+Dammstra%C3%9Fe/data=!4m7!3m6!1s0x47bc595cd286f513:0x5201f4af376dba9c!8m2!3d50.5883678!4d8.6741928!16s%2Fg%2F11fntf4k8d!19sChIJE_WG0lxZvEcRnLptN6_0AVI?authuser=0&hl=de&rclk=1,2026-05-05T18:51:43Z,,error,context canceled; overview error: context canceled
0x47bc58a2d8a8188b:0x88538ccd0e8f6e33,REYNABİ DÖNER Grünbergerstraße,35390,,,,,50.5861875,8.6963511,,,false,,,,,,,https://www.google.com/maps/place/REYNAB%C4%B0+D%C3%96NER+Gr%C3%BCnbergerstra%C3%9Fe/data=!4m7!3m6!1s0x47bc58a2d8a8188b:0x88538ccd0e8f6e33!8m2!3d50.5861875!4d8.6963511!16s%2Fg%2F11bwl3krnk!19sChIJixio2KJYvEcRM26PDs2MU4g?authuser=0&hl=de&rclk=1,2026-05-05T18:54:26Z,,error,context canceled; overview error: context canceled
0x47bc58ec1c7d161d:0x101f2e4b5428d037,RITZI:S Musik&Sportsbar,35390,,,,,50.57917,8.67319,,,false,,,,,,,https://www.google.com/maps/place/RITZI:S+Musik%26Sportsbar/data=!4m7!3m6!1s0x47bc58ec1c7d161d:0x101f2e4b5428d037!8m2!3d50.57917!4d8.67319!16s%2Fg%2F1tkjk9j9!19sChIJHRZ9HOxYvEcRN9AoVEsuHxA?authuser=0&hl=de&rclk=1,2026-05-05T18:52:07Z,,error,context canceled; overview error: context canceled
0x47bc59772e8390f3:0x6591210a43c1f2b3,Rauchwerk Giessen,35390,,,,,50.5849128,8.675947,,,false,,,,,,,https://www.google.com/maps/place/Rauchwerk+Giessen/data=!4m7!3m6!1s0x47bc59772e8390f3:0x6591210a43c1f2b3!8m2!3d50.5849128!4d8.675947!16s%2Fg%2F11jdpbvy9q!19sChIJ85CDLndZvEcRs_LBQwohkWU?authuser=0&hl=de&rclk=1,2026-05-05T18:51:32Z,,error,context canceled; overview error: context canceled
0x47bc58c18d48f7db:0xa05a4012ec508e25,Red Flame,35390,,,,,50.5863245,8.6758277,,,false,,,,,,,https://www.google.com/maps/place/Red+Flame/data=!4m7!3m6!1s0x47bc58c18d48f7db:0xa05a4012ec508e25!8m2!3d50.5863245!4d8.6758277!16s%2Fg%2F11c6dbgbr_!19sChIJ2_dIjcFYvEcRJY5Q7BJAWqA?authuser=0&hl=de&rclk=1,2026-05-05T18:52:57Z,,error,context canceled; overview error: context canceled
0x47bc589530fc2b7d:0x7307eb6d49c60957,Restaurant CROATICA,35390,,,,,50.582971,8.6814314,,,false,,,,,,,https://www.google.com/maps/place/Restaurant+CROATICA/data=!4m7!3m6!1s0x47bc589530fc2b7d:0x7307eb6d49c60957!8m2!3d50.582971!4d8.6814314!16s%2Fg%2F1tfmbbqp!19sChIJfSv8MJVYvEcRVwnGSW3rB3M?authuser=0&hl=de&rclk=1,2026-05-05T18:51:05Z,,error,context canceled; overview error: context canceled
0x47bc58e9b45e9fbd:0xdb8d2b6c5982a174,Restaurant Chamäleon,35390,,,,,50.5838274,8.6711097,,,false,,,,,,,https://www.google.com/maps/place/Restaurant+Cham%C3%A4leon/data=!4m7!3m6!1s0x47bc58e9b45e9fbd:0xdb8d2b6c5982a174!8m2!3d50.5838274!4d8.6711097!16s%2Fg%2F1tg2cm2s!19sChIJvZ9etOlYvEcRdKGCWWwrjds?authuser=0&hl=de&rclk=1,2026-05-05T18:48:06Z,,error,context canceled; overview error: context canceled
0x47bc59878883d681:0xa045e2b67d73cae8,Restaurant Lahnwiesen,35390,,,,,50.5759391,8.6550596,,,false,,,,,,,https://www.google.com/maps/place/Restaurant+Lahnwiesen/data=!4m7!3m6!1s0x47bc59878883d681:0xa045e2b67d73cae8!8m2!3d50.5759391!4d8.6550596!16s%2Fg%2F11xtwkn1xx!19sChIJgdaDiIdZvEcR6MpzfbbiRaA?authuser=0&hl=de&rclk=1,2026-05-05T18:54:46Z,,error,context canceled; overview error: context canceled
0x47bc58c19fa62a01:0xa5e2e4308fd6044e,Restaurant Schloßkeller,35390,,,,,50.5868864,8.6764599,,,false,,,,,,,https://www.google.com/maps/place/Restaurant+Schlo%C3%9Fkeller/data=!4m7!3m6!1s0x47bc58c19fa62a01:0xa5e2e4308fd6044e!8m2!3d50.5868864!4d8.6764599!16s%2Fg%2F11b6y9bzl0!19sChIJASqmn8FYvEcRTgTWjzDk4qU?authuser=0&hl=de&rclk=1,2026-05-05T18:51:56Z,,error,context canceled; overview error: context canceled
0x47bc59002b10685b:0x65d3df9a9764034f,Restaurant Toscana,35390,,4.9,306,Restaurant,50.5779953,8.6822061,,,false,,,,,,,https://www.google.com/maps/place/Restaurant+Toscana/data=!4m7!3m6!1s0x47bc59002b10685b:0x65d3df9a9764034f!8m2!3d50.5779953!4d8.6822061!16s%2Fg%2F11x1t0pmv6!19sChIJW2gQKwBZvEcRTwNkl5rf02U?authuser=0&hl=de&rclk=1,2026-05-05T18:23:14Z,active,success,
0x47bc58eb8546dec9:0x5c8c16379feec470,Ristorante Trattoria Nudelstube,35390,,,,,50.5804917,8.6757222,,,false,,,,,,,https://www.google.com/maps/place/Ristorante+Trattoria+Nudelstube/data=!4m7!3m6!1s0x47bc58eb8546dec9:0x5c8c16379feec470!8m2!3d50.5804917!4d8.6757222!16s%2Fg%2F1tfd624s!19sChIJyd5GhetYvEcRcMTunzcWjFw?authuser=0&hl=de&rclk=1,2026-05-05T18:51:16Z,,error,context canceled; overview error: context canceled
0x47bc59bbfcc67465:0xbd4e3e990275aeb5,Royal Lebanon Resturant 🇱🇧,35390,,,,,50.5871663,8.669132,,,false,,,,,,,https://www.google.com/maps/place/Royal+Lebanon+Resturant+%F0%9F%87%B1%F0%9F%87%A7/data=!4m7!3m6!1s0x47bc59bbfcc67465:0xbd4e3e990275aeb5!8m2!3d50.5871663!4d8.669132!16s%2Fg%2F11h7f_ljc6!19sChIJZXTG_LtZvEcRta51Apk-Tr0?authuser=0&hl=de&rclk=1,2026-05-05T18:50:51Z,,error,context canceled; overview error: context canceled
0x47bc59173a8defa3:0x24b726ef4a30c9be,Sai Gon Schnellimbiss,35390,,,,,50.5842887,8.6868321,,,false,,,,,,,https://www.google.com/maps/place/Sai+Gon+Schnellimbiss/data=!4m7!3m6!1s0x47bc59173a8defa3:0x24b726ef4a30c9be!8m2!3d50.5842887!4d8.6868321!16s%2Fg%2F11gmglzlv1!19sChIJo--NOhdZvEcRvskwSu8mtyQ?authuser=0&hl=de&rclk=1,2026-05-05T18:54:11Z,,error,context canceled; overview error: context canceled
0x47bc5947115e248d:0x444eec5ce09b8bda,Sait Usta Döner & Burger,35390,,,,,50.5795976,8.6630694,,,false,,,,,,,https://www.google.com/maps/place/Sait+Usta+D%C3%B6ner+%26+Burger/data=!4m7!3m6!1s0x47bc5947115e248d:0x444eec5ce09b8bda!8m2!3d50.5795976!4d8.6630694!16s%2Fg%2F11y_kh3w69!19sChIJjSReEUdZvEcR2oub4FzsTkQ?authuser=0&hl=de&rclk=1,2026-05-05T18:53:58Z,,error,context canceled; overview error: context canceled
0x47bc58ea75596ce9:0xa49869cd2a2e1f33,Salädchen Gießen Mitte,35390,,,,,50.5849731,8.676523,,,false,,,,,,,https://www.google.com/maps/place/Sal%C3%A4dchen+Gie%C3%9Fen+Mitte/data=!4m7!3m6!1s0x47bc58ea75596ce9:0xa49869cd2a2e1f33!8m2!3d50.5849731!4d8.676523!16s%2Fg%2F1ptvtrkqs!19sChIJ6WxZdepYvEcRMx8uKs1pmKQ?authuser=0&hl=de&rclk=1,2026-05-05T18:52:51Z,,error,context canceled; overview error: context canceled
0x47bc597e960c5f29:0x2ce33227802bd22,SaraCafe,35390,,,,,50.59323,8.67996,,,false,,,,,,,https://www.google.com/maps/place/SaraCafe/data=!4m7!3m6!1s0x47bc597e960c5f29:0x2ce33227802bd22!8m2!3d50.59323!4d8.67996!16s%2Fg%2F11j0qhtx6s!19sChIJKV8Mln5ZvEcRIr0CeCIzzgI?authuser=0&hl=de&rclk=1,2026-05-05T18:49:46Z,,error,context canceled; overview error: context canceled
0x47bc58fad2b8a0f1:0xd7990270cadc664f,Schnitzelhaus,35390,,,,,50.5755244,8.6625117,,,false,,,,,,,https://www.google.com/maps/place/Schnitzelhaus/data=!4m7!3m6!1s0x47bc58fad2b8a0f1:0xd7990270cadc664f!8m2!3d50.5755244!4d8.6625117!16s%2Fg%2F1xb2cp7l!19sChIJ8aC40vpYvEcRT2bcynACmdc?authuser=0&hl=de&rclk=1,2026-05-05T18:56:05Z,,error,context canceled; overview error: context canceled
0x47bc58e82b07e817:0x2f917155a6413f3,Schwätzer & Söhne,35390,,,,,50.5852022,8.671121,,,false,,,,,,,https://www.google.com/maps/place/Schw%C3%A4tzer+%26+S%C3%B6hne/data=!4m7!3m6!1s0x47bc58e82b07e817:0x2f917155a6413f3!8m2!3d50.5852022!4d8.671121!16s%2Fg%2F11ckvv8jbt!19sChIJF-gHK-hYvEcR8xNkWhUX-QI?authuser=0&hl=de&rclk=1,2026-05-05T18:52:25Z,,error,context canceled; overview error: context canceled
0x47bc58c2619cdef9:0x98df2ca93007ba5b,Schäfers Backstuben GmbH,35390,,,,,50.5863063,8.6719596,,,false,,,,,,,https://www.google.com/maps/place/Sch%C3%A4fers+Backstuben+GmbH/data=!4m7!3m6!1s0x47bc58c2619cdef9:0x98df2ca93007ba5b!8m2!3d50.5863063!4d8.6719596!16s%2Fg%2F11cs5g2l0t!19sChIJ-d6cYcJYvEcRW7oHMKks35g?authuser=0&hl=de&rclk=1,2026-05-05T18:50:39Z,,error,context canceled; overview error: context canceled
0x47bc59a01130287d:0xba9cdc5780b77aa3,Shepherds Coffee,35390,,,,,50.5851211,8.6754524,,,false,,,,,,,https://www.google.com/maps/place/Shepherds+Coffee/data=!4m7!3m6!1s0x47bc59a01130287d:0xba9cdc5780b77aa3!8m2!3d50.5851211!4d8.6754524!16s%2Fg%2F11g1lxf2wy!19sChIJfSgwEaBZvEcRo3q3gFfcnLo?authuser=0&hl=de&rclk=1,2026-05-05T18:48:00Z,,error,context canceled; overview error: context canceled
0x47bc59fe0e6ce1b3:0xf4f9cea2fe4d21c6,Shiburi - Moderne Japanische Küche & Sushi,35390,,4.6,241,Restaurant,50.5859333,8.6753117,,,false,,,,,,,https://www.google.com/maps/place/Shiburi+-+Moderne+Japanische+K%C3%BCche+%26+Sushi/data=!4m7!3m6!1s0x47bc59fe0e6ce1b3:0xf4f9cea2fe4d21c6!8m2!3d50.5859333!4d8.6753117!16s%2Fg%2F11ybxz6czm!19sChIJs-FsDv5ZvEcRxiFN_qLO-fQ?authuser=0&hl=de&rclk=1,2026-05-05T18:24:15Z,active,success,
0x47bc58eac390f04b:0xeb5d1967d08985b3,Siebenkorn gemeinützige Integrationsgesellschaft mbH Café Brotzeit,35390,,,,,50.582953,8.679365,,,false,,,,,,,https://www.google.com/maps/place/Siebenkorn+gemein%C3%BCtzige+Integrationsgesellschaft+mbH+Caf%C3%A9+Brotzeit/data=!4m7!3m6!1s0x47bc58eac390f04b:0xeb5d1967d08985b3!8m2!3d50.582953!4d8.679365!16s%2Fg%2F1tk1m2w2!19sChIJS_CQw-pYvEcRs4WJ0GcZXes?authuser=0&hl=de&rclk=1,2026-05-05T18:48:54Z,,error,context canceled; overview error: context canceled
0x47bc59aab86ba7df:0xceb21e0ba30fd027,Smash n Slice - Smashburger & Pizza,35390,,,,,50.5832134,8.6810842,,,false,,,,,,,https://www.google.com/maps/place/Smash+n+Slice+-+Smashburger+%26+Pizza/data=!4m7!3m6!1s0x47bc59aab86ba7df:0xceb21e0ba30fd027!8m2!3d50.5832134!4d8.6810842!16s%2Fg%2F11q9j8knb_!19sChIJ36druKpZvEcRJ9APowsess4?authuser=0&hl=de&rclk=1,2026-05-05T18:52:33Z,,error,context canceled; overview error: context canceled
0x47bc58e8b484c435:0x1c11fe8d12cced92,Sowieso,35390,,,,,50.5805556,8.6680556,,,false,,,,,,,https://www.google.com/maps/place/Sowieso/data=!4m7!3m6!1s0x47bc58e8b484c435:0x1c11fe8d12cced92!8m2!3d50.5805556!4d8.6680556!16s%2Fg%2F1ts3dr5b!19sChIJNcSEtOhYvEcRku3MEo3-ERw?authuser=0&hl=de&rclk=1,2026-05-05T18:49:42Z,,error,context canceled; overview error: context canceled
0x47bc58c17cdb192d:0x761a0ce2f18e6be4,StadtBäckerei Gießen - Walltorstraße 10,35390,,,,,50.5884103,8.6758902,,,false,,,,,,,https://www.google.com/maps/place/StadtB%C3%A4ckerei+Gie%C3%9Fen+-+Walltorstra%C3%9Fe+10/data=!4m7!3m6!1s0x47bc58c17cdb192d:0x761a0ce2f18e6be4!8m2!3d50.5884103!4d8.6758902!16s%2Fg%2F11gcmtjcrz!19sChIJLRnbfMFYvEcR5GuO8eIMGnY?authuser=0&hl=de&rclk=1,2026-05-05T18:47:46Z,,error,context canceled; overview error: context canceled
0x47bc58ea70bba7af:0xe90c034d879403b9,Stadtcafe Bar Lounge,35390,,,,,50.5846957,8.676981,,,false,,,,,,,https://www.google.com/maps/place/Stadtcafe+Bar+Lounge/data=!4m7!3m6!1s0x47bc58ea70bba7af:0xe90c034d879403b9!8m2!3d50.5846957!4d8.676981!16s%2Fg%2F11b6dq3t13!19sChIJr6e7cOpYvEcRuQOUh00DDOk?authuser=0&hl=de&rclk=1,2026-05-05T18:47:27Z,,error,context canceled; overview error: context canceled
0x47bc58c1d8655555:0x44179cd74d446a2f,Stark Gmbh & Co. Kg,35390,,,,,50.5850531,8.6770786,,,false,,,,,,,https://www.google.com/maps/place/Stark+Gmbh+%26+Co.+Kg/data=!4m7!3m6!1s0x47bc58c1d8655555:0x44179cd74d446a2f!8m2!3d50.5850531!4d8.6770786!16s%2Fg%2F11h5505zby!19sChIJVVVl2MFYvEcRL2pETdecF0Q?authuser=0&hl=de&rclk=1,2026-05-05T18:53:29Z,,error,context canceled; overview error: context canceled
0x47bc59461d579149:0x3e5d0ad7ea329fc1,Su's Café,35390,,,,,50.5838274,8.6711097,,,false,,,,,,,https://www.google.com/maps/place/Su%27s+Caf%C3%A9/data=!4m7!3m6!1s0x47bc59461d579149:0x3e5d0ad7ea329fc1!8m2!3d50.5838274!4d8.6711097!16s%2Fg%2F11h4wkrprf!19sChIJSZFXHUZZvEcRwZ8y6tcKXT4?authuser=0&hl=de&rclk=1,2026-05-05T18:52:29Z,,error,context canceled; overview error: context canceled
0x47bc59a9383ab4f5:0x7ad8c88bf44a1325,Suleyman am Bahnhof,35390,,,,,50.5798675,8.6643966,,,false,,,,,,,https://www.google.com/maps/place/Suleyman+am+Bahnhof/data=!4m7!3m6!1s0x47bc59a9383ab4f5:0x7ad8c88bf44a1325!8m2!3d50.5798675!4d8.6643966!16s%2Fg%2F11fjyxmlzs!19sChIJ9bQ6OKlZvEcRJRNK9IvI2Ho?authuser=0&hl=de&rclk=1,2026-05-05T18:55:59Z,,error,context canceled; overview error: context canceled
0x47bc5968024304a3:0xfaa70333aeb2e76f,Taumi Gießen - Sushi & Grill,35390,,4.6,440,Restaurant,50.5871263,8.6700318,,,false,,,,,,,https://www.google.com/maps/place/Taumi+Gie%C3%9Fen+-+Sushi+%26+Grill/data=!4m7!3m6!1s0x47bc5968024304a3:0xfaa70333aeb2e76f!8m2!3d50.5871263!4d8.6700318!16s%2Fg%2F11y1ns2t5d!19sChIJowRDAmhZvEcRb-eyrjMDp_o?authuser=0&hl=de&rclk=1,2026-05-05T18:45:09Z,active,success,
0x47bc58e9ed05a639:0x37775d7e1ec32b63,Tchibo Filiale,35390,,,,,50.5840228,8.6729588,,,false,,,,,,,https://www.google.com/maps/place/Tchibo+Filiale/data=!4m7!3m6!1s0x47bc58e9ed05a639:0x37775d7e1ec32b63!8m2!3d50.5840228!4d8.6729588!16s%2Fg%2F1tdqyvb6!19sChIJOaYF7elYvEcRYyvDHn5ddzc?authuser=0&hl=de&rclk=1,2026-05-05T18:53:19Z,,error,context canceled; overview error: context canceled
0x47bc591ee1242df5:0x1524d948cc80ec44,Tora - Sushi Bar & Asia Cuisine,35390,,,,,50.5789819,8.6667985,,,false,,,,,,,https://www.google.com/maps/place/Tora+-+Sushi+Bar+%26+Asia+Cuisine/data=!4m7!3m6!1s0x47bc591ee1242df5:0x1524d948cc80ec44!8m2!3d50.5789819!4d8.6667985!16s%2Fg%2F11krcmpf7j!19sChIJ9S0k4R5ZvEcRROyAzEjZJBU?authuser=0&hl=de&rclk=1,2026-05-05T18:55:17Z,,error,context canceled; overview error: context canceled
